wkt_geom,NAME,ADDRESS,POSTAL,CITY,TYPE,LONGITUDE,LATITUDE
1289,Faith Mosque,182 Rhodes Ave,M4L 3A1,Toronto,Muslim,-79.31970515,43.67029101
1290,Islamic Foundation,182 Rhodes Ave,M4L 3A1,Toronto,Muslim,-79.31970515,43.67029101
1291,Toronto Gospel Lighthouse,17 Rhodes Ave,M4L2Z8,Toronto,Christian,-79.31764339,43.66696073
1292,The Living Room,1014 Queen St E,M4M1K1,Toronto,Christian,-79.33904649,43.66156243
1293,Woodgreen United Church,875 Queen St E,M4M1J2,Toronto,Christian,-79.34307998,43.66013791
1294,Shromani Sikh Society,267-269 Pape Ave,M4M2W6,Toronto,Sikh,-79.3393709,43.66640677
1295,United Church Canada,1117 Gerrard St E,M4M1Z9,Toronto,Christian,-79.33348756,43.66946199
1296,Canadian Turkish Islamic Cen,336 Pape Ave,M4M2W7,Toronto,Muslim,-79.34043775,43.66766709
1297,Serbian Eastern,203 River St,M5A3P9,Toronto,Orthodox,-79.35913084,43.66393957
1298,Toronto Chinese Alliance,200 Boulton Ave,,Toronto,Christian,-79.34927892,43.66494529
1299,Toronto Christian Resource C,40 Oak St,M5A2C6,Toronto,Christian,-79.36519557,43.66121775
1300,Masjid Omar Bin Al Khatta,240 Parliament St,M5A3A4,Toronto,Muslim,-79.36561277,43.65748329
1301,Toronto Dominion Muslim Comm,242 Parliament St,M5A3A4,Toronto,Muslim,-79.36563419,43.65753826
1302,Downtown Mosque,100 Bond St,M5B1X8,Toronto,Muslim,-79.37872386,43.65653
1303,The Islamic Centre,98 Bond St,M5B1X8,Toronto,Muslim,-79.37863511,43.65652096
1304,St Georges Greek Orthodox Ch,115 Bond St,M5B1Y2,Toronto,Orthodox,-79.37848359,43.65732415
1305,Trustees Of St Lukes Church,355 Sherbourne St,,Toronto,Christian,-79.37262937,43.66303625
1306,Urban Cornerstone Church,188 Carlton St,M5A2K8,Toronto,Christian,-79.3719803,43.66384039
1307,Trinity Evangelical Lutheran,621 Sherbourne St,M4X1L7,Toronto,Christian,-79.37637684,43.67185314
1308,Trinity Evangelical Lutheran,619 Sherbourne St,M4X1L7,Toronto,Christian,-79.37614319,43.67179735
1309,United Church Canada,310 Danforth Ave,M4K1N6,Toronto,Christian,-79.35372904,43.67755914
1310,Toronto Japanese Seventh Day,19 Mortimer Ave,M4K1Z9,Toronto,Christian,-79.35544633,43.68397204
1311,The Salvation Army,2 Overlea Blvd,M4H1P4,Toronto,Christian,-79.35313232,43.70255914
1312,Westminster Presbyterian Chu,152 Floyd Ave,M4K2B7,Toronto,Christian,-79.34926584,43.68752851
1313,Bait-Ul-Haneef,63 Barker Ave,M4C2N5,Toronto,Muslim,-79.32189997,43.69285367
1314,Don Mills Jamat Khanan,80 Overlea Blvd,M4H1C5,Toronto,Muslim,-79.34005814,43.70878551
1315,Toronto Orthodox Academy,86 Overlea Blvd,M4H1C6,Toronto,Christian,-79.33955456,43.70893916
1316,Masjid Dar Al Salam,4 Thorncliffe Park Dr,M4H1H1,Toronto,Muslim,-79.35091797,43.70618046
1317,The Thorncliffe Mosque,4 Thorncliffe Park Dr,M4H1H1,Toronto,Muslim,-79.35091797,43.70618046
1318,The Church Army,50 Gervais Dr,M3C1Z3,Toronto,Christian,-79.33831497,43.72533257
1319,Masjid Al-Ansar,132 Railside Rd,M3A1A3,Toronto,Muslim,-79.32662802,43.73653801
1320,Al-Hudu Islamic Centre,10 Codeco Crt,M3A1A2,Toronto,Muslim,-79.32973269,43.73614304
1321,United Church Canada,230 The Donway W,M3B2V8,Toronto,Christian,-79.34738527,43.73886434
1322,Sri Durga Hindu Temple,30 Carnforth Rd,M4A2K7,Toronto,Hindu,-79.31620748,43.73996855
1323,Jews For Jesus,1315 Lawrence Ave E,M3A3R3,Toronto,Jewish,-79.32295905,43.74023364
1324,Toronto Omang Korean Presbyt,81 Curlew Dr,M3A2P8,Toronto,Christian,-79.31639744,43.74215388
1325,The Church Of Our Savior,1 Laurentide Dr,M3A3C6,Toronto,Christian,-79.33718465,43.75164099
1326,Toronto Korean Church,67 Scarsdale Rd,M3B2R2,Toronto,Christian,-79.35367637,43.74906211
1327,The Korean Open Door,139 Bond Ave,M3B1M1,Toronto,Christian,-79.34810211,43.74545126
1328,Temple Emanuel,120 Old Colony Rd,M2L 2K2,Toronto,Jewish,-79.3742017,43.75993708
1329,The Pentacosta Assemblies,220 Duncan Mill Rd,M3B 3J5,Toronto,Christian,-79.35280721,43.76226644
1330,Toronto Chinese Pentecostal,220 Duncan Mill Rd,M3B 3J5,Toronto,Christian,-79.35280721,43.76226644
1331,The Church Of The Torontonia,671 Sheppard Ave E,M2K1B6,Toronto,Christian,-79.37925791,43.76843774
1332,Toronto Northwest Chinese,225 Consumers Rd,M2J4G9,Toronto,Christian,-79.33239027,43.77148372
1333,The Garden Church,260 Yorkland Blvd,M2J1R7,Toronto,Christian,-79.33540067,43.77250114
1334,Victoria Park Associated Pre,2712 Victoria Park Ave,M2J4A7,Toronto,Christian,-79.32784544,43.7841815
1335,West Ellesmere United Church,14 Scotswood Rd,M1R3N2,Toronto,Christian,-79.30747608,43.75840289
1336,The Church Of Pentecost,1355 Warden Ave,M1R2R9,Toronto,Christian,-79.2985719,43.75583379
1337,The Church Assembly,1780 Birchmount Rd,M1P2H8,Toronto,Christian,-79.29205877,43.76491721
1338,Trinity Divine Spiritual Bap,1520-1548 Warden Ave,M1R2S8,Toronto,Christian,-79.30150915,43.76318728
1339,Warden Full Gospel Asembly,2210 Warden Ave,M1T1V6,Toronto,Christian,-79.30896895,43.77990093
1340,Toronto Mandarin Chinese Com,2240 Birchmount Rd,M1T2M2,Toronto,Christian,-79.2977868,43.77997216
1341,Toronto Swaton Baptist Churc,13X Gordon Ave,M1S1A6,Toronto,Christian,-79.28619042,43.78297091
1342,The Church Of God Of Prphely,6 Donalda Cres,M1S1N6,Toronto,Christian,-79.27965127,43.78588928
1343,Toronto Chinese Separate,2569 Midland Ave,M1S1R3,Toronto,Christian,-79.27848337,43.78607036
1344,Vengadasalapathy Kovil,1240 Ellesmere Rd,M1P2X4,Toronto,Hindu,-79.26725934,43.76932405
1345,Hindu Society Of Thru-Venk,1240 Ellesmere Rd,M1P2X4,Toronto,Hindu,-79.26725934,43.76932405
1346,Valmiki Ashran,1720 Midland Ave,M1P3C8,Toronto,Hindu,-79.26977859,43.76030246
1347,Jame Abu Bakr Siddi Que,2665 Lawrence Ave E,M1P2S2,Toronto,Muslim,-79.2621665,43.75146206
1348,Scarborough Muslim Association Jame Abu Ba,2665 Lawrence Ave E,M1P2S2,Toronto,Muslim,-79.2621665,43.75146206
1349,Zion Wexford United Church,2102 Lawrence Ave E,M1R2Z9,Toronto,Christian,-79.29046552,43.74670626
1350,Wexford Presbyterian Church,5 Elinor Ave,,Toronto,Christian,-79.30043081,43.74459609
1351,Wilmar Heights United Church,963-967 Pharmacy Ave,M1R2G5,Toronto,Christian,-79.30082885,43.73474403
1352,Wilmar Heights Baptist Churc,1687 Victoria Park Ave,M1R1R7,Toronto,Christian,-79.30637659,43.73502805
1353,Canada Kathasamy Kovil,733 Birchmount Rd,M1K1R5,Toronto,Hindu,-79.27476575,43.72441977
1354,Canada Kandaswamy Temple,733 Birchmount Rd,M1K1R5,Toronto,Hindu,-79.27476575,43.72441977
1355,Westminister Presbyterian Ch,841 Birchmount Rd,M1K1R8,Toronto,Christian,-79.27754713,43.72983925
1356,Salaheddin Islamic Centre,741 Kennedy Rd,M1K2C6,Toronto,Muslim,-79.26600575,43.7308963
1357,Church Of Spiritual Wisdom,674 Kennedy Rd,M1K2B5,Toronto,Other,-79.26588339,43.72639492
1358,Headquarters Of The Spiritua,611-631 Kennedy Rd,M1K2B2,Toronto,Other,-79.26449377,43.72489739
1359,The Church Of Jesus Christ,151 Brimley Rd,M1M3J1,Toronto,Christian,-79.24388288,43.72777637
1360,Masjid Bilal,256 Markham Rd,M1J3C5,Toronto,Muslim,-79.22004287,43.74514556
1361,Bilal Mosque,3208 Eglinton Ave E,M1J2H6,Toronto,Muslim,-79.21792077,43.74399079
1362,Sri Sakthi Durga Devi Temple,750 Markham Rd,M1H2A9,Toronto,Hindu,-79.22769299,43.76519413
1363,Periya Sivan Kovil,1960 Ellesmere Rd,M1H2V9,Toronto,Hindu,-79.23916544,43.77624376
1364,The Salvation Army-Cedarbrae,2085 Ellesmere Rd,M1H2W6,Toronto,Christian,-79.23288385,43.77562129
1365,Muslim Welfare Service,100 McLevin Ave,M1B5K1,Toronto,Muslim,-79.23657828,43.80156256
1366,Muslim Welfare Service,100 McLevin Ave,M1B5K1,Toronto,Muslim,-79.23657828,43.80156256
1367,Islamic Foundation Office,432 Nugget Ave,M1S4A4,Toronto,Muslim,-79.2420177,43.79876795
1368,Islamic Foundation Office,432 Nugget Ave,M1S4A4,Toronto,Muslim,-79.2420177,43.79876795
1369,Islamic Foundation Office,431 Nugget Ave,M1S4J5,Toronto,Muslim,-79.24305608,43.79776554
1370,The Shirdi SAI Mandir,2721 Markham Rd,M1X1L5,Toronto,Hindu,-79.24362648,43.82109001
1371,Sri Swamy Temple,5633-5639 Finch Ave E,M1B5L1,Toronto,Hindu,-79.23798269,43.81342223
1372,Toronto Free Presbyterian Ch,5810 Finch Ave E,M1B4Y6,Toronto,Christian,-79.22886317,43.81646485
1373,Usman Gousi Mosque,75 Kirkdene Dr,M1C2N8,Toronto,Muslim,-79.13850986,43.79457693
1374,Shiva-Shakti Cultural Sabha Canada,8861 Sheppard Ave E,M1B5R7,Toronto,Hindu,-79.18255852,43.80551347
1375,Sri Chandra Mouleeshwara Sivalayam,3011 Markham Rd,M1X1L7,Toronto,Hindu,-79.24851646,43.82864928
1376,Shri Paramhans Advait Mat,260 Ingleton Blvd,M1V3R1,Toronto,Hindu,-79.26686045,43.8274084
1377,GurSikh Sabha Canada,905 Middlefield Rd,M1V4X1,Toronto,Sikh,-79.26544696,43.82858147
1378,York Region Chinese Church,80 Nashdene Rd,M1V5E4,Toronto,Christian,-79.25310961,43.81942064
1379,Sri Ayyappa Samajam of Ontario,635 Middlefield Rd,M1V5B8,Toronto,Hindu,-79.25955037,43.81583533
1380,Ayyappa Samajam,635 Middlefield Rd,M1V5B8,Toronto,Hindu,-79.25955037,43.81583533
1381,Toronto Haristave Missionary,55 Nugget Ave,M1S3L1,Toronto,Christian,-79.25781124,43.79214712
1382,Nallur Murugan Kovil,20 Nugget Ave,M1S3A7,Toronto,Hindu,-79.2591675,43.79286899
1383,St Nicholas Greek Orthodox,3840 Finch Ave E,M1T3T4,Toronto,Orthodox,-79.30134517,43.8006237
1384,Toronto Chnse Christian Ctr,3838 Midland Ave,M1V5K5,Toronto,Christian,-79.29474598,43.81941287
1385,Toronto Chinese Adventist,3988 Midland Ave,M1V4S8,Toronto,Christian,-79.29543866,43.82094859
1386,St Marks Coptic Orthodox Church,41 Glendinning Ave,M1W3E2,Toronto,Orthodox,-79.33256747,43.81183684
1387,Willowdale Community Christi,700-780 Gordon Baker Rd,M2H3B4,Toronto,Christian,-79.34196757,43.81021531
1388,Islamic Society Of Willowdale,1041 McNicoll Ave,M1W3W6,Toronto,Muslim,-79.33447712,43.8041601
1389,Young-Nak Korean Church,650 McNicoll Ave,M2H2E1,Toronto,Christian,-79.33827315,43.80437703
1390,Toronto Chinese Church,449-499 McNicoll Ave,M2H2C9,Toronto,Christian,-79.34109059,43.80335628
1391,Mehraban Guiv Darbe Mehr,3590 Bayview Ave,M2M3S6,Toronto,Zoroastrian,-79.39627502,43.80210908
1392,Willowdale Pentecostal Churc,282-288 Cummer Ave,M2M2E7,Toronto,Christian,-79.40364934,43.79030304
1393,The Church Of St Luke,3200 Bayview Ave,M2M3R7,Toronto,Christian,-79.39266485,43.78577992
1394,All Saints Greek Orthodox Ch,3125 Bayview Ave,M2K1G2,Toronto,Orthodox,-79.39063008,43.78161567
1395,Beth Tikvah Synagogue,3080 Bayview Ave,M2N5L3,Toronto,Jewish,-79.39117366,43.779223
1396,Willowdale United Church,349 Kenneth Ave,M2N4V9,Toronto,Christian,-79.40982546,43.77579691
1397,Willowdale Christian Assembl,482 Kenneth Ave,M2N4W5,Toronto,Christian,-79.41209438,43.77926849
1398,Toronto Christ'S Congregatio,217 Finch Ave E,M2N 4S1,Toronto,Christian,-79.39996409,43.78297431
1399,Willowdale Evangelical Churc,236 Finch Ave E,M2N 4S2,Toronto,Christian,-79.39869379,43.78399993
1400,Willowdale Christian Reforme,70 Hilda Ave,M2M1V5,Toronto,Christian,-79.42522161,43.78708251
1401,Congregation B'Nai Torah,465 Patricia Ave,M2R2N1,Toronto,Jewish,-79.44401399,43.78409531
1402,United Church Of Canada,255 Finch Ave W,M2R1M8,Toronto,Christian,-79.43759188,43.77441543
1403,Yorkview Height Baptist Chur,98 Finch Ave W,M2N2H7,Toronto,Christian,-79.42392798,43.77837389
1404,Willowdale Baptist Church,15 Olive Ave,M2N 4N4,Toronto,Christian,-79.41434606,43.77855004
1405,Willowdale Presbyterian Chur,38 Ellerslie Ave,M2N1X8,Toronto,Christian,-79.41606857,43.77173595
1406,Moriah Congregation,65 Waterloo Ave,M3H3Y1,Toronto,Jewish,-79.44270422,43.75875681
1407,Lodzer Centre Congregation,12 Heaton St,M3H4Y6,Toronto,Jewish,-79.44054885,43.75735112
